sample,i,x1,x2,x3,x4
0,40,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,41,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,42,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,43,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,44,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,45,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,46,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,47,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,48,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,49,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,50,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,51,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,52,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,53,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,54,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,55,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,56,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,57,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,58,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,59,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,60,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,61,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,62,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,63,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,64,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,65,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,66,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,67,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,68,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,69,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,70,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,71,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,72,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,73,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,74,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,75,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,76,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,77,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,78,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,79,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,80,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,81,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,82,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,83,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,84,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,85,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,86,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,87,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,88,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,89,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,90,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,91,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,92,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,93,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,94,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,95,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,96,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,97,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,98,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,99,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,100,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,101,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,102,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,103,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,104,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,105,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,106,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,107,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,108,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,109,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,110,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,111,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,112,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,113,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,114,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,115,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,116,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,117,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,118,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,119,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,120,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,121,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,122,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,123,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,124,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,125,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,126,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,127,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,128,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,129,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,130,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,131,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,132,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,133,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,134,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,135,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,136,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,137,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,138,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,139,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,140,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,141,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,142,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,143,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,144,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,145,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,146,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,147,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,148,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,149,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,150,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,151,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,152,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,153,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,154,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,155,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,156,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,157,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,158,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,159,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,160,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,161,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,162,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,163,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,164,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,165,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,166,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,167,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,168,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,169,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,170,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,171,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,172,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,173,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,174,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,175,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,176,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,177,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,178,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,179,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,180,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,181,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,182,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,183,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,184,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,185,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,186,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,187,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,188,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,189,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,190,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,191,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,192,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,193,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,194,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,195,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,196,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,197,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,198,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,199,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,200,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,201,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,202,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,203,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,204,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,205,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,206,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,207,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,208,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,209,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,210,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,211,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,212,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,213,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,214,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,215,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,216,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,217,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,218,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,219,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,220,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,221,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,222,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,223,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,224,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,225,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,226,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,227,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,228,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,229,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,230,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,231,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,232,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,233,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,234,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,235,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,236,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,237,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,238,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,239,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,240,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,241,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,242,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,243,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,244,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,245,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,246,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,247,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,248,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,249,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,250,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,251,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,252,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,253,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,254,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,255,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,256,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,257,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,258,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,259,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,260,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,261,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,262,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,263,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,264,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,265,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,266,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,267,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,268,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,269,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,270,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,271,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,272,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,273,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,274,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,275,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,276,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,277,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,278,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,279,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,280,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,281,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,282,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,283,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,284,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,285,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,286,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,287,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,288,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,289,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,290,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,291,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,292,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,293,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,294,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,295,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,296,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,297,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,298,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,299,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,300,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,301,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,302,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,303,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,304,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,305,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,306,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,307,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,308,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,309,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,310,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,311,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,312,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,313,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,314,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,315,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,316,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,317,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,318,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,319,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,320,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,321,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,322,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,323,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,324,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,325,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,326,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,327,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,328,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,329,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,330,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,331,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,332,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,333,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,334,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,335,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,336,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,337,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,338,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,339,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,340,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,341,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,342,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,343,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,344,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,345,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,346,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,347,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,348,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,349,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,350,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,351,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,352,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,353,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,354,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,355,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,356,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,357,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,358,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,359,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,360,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,361,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,362,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,363,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,364,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,365,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,366,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,367,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,368,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,369,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,370,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,371,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,372,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,373,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,374,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,375,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,376,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,377,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,378,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,379,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,380,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,381,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,382,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,383,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,384,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,385,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,386,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,387,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,388,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,389,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,390,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,391,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,392,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,393,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,394,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,395,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,396,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,397,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,398,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,399,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,400,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,401,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,402,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,403,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,404,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,405,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,406,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,407,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,408,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
0,409,2.133921942525898,2.0903137243241914,1.9588310415833896,0.0
